team,att_strength,def_strength,att_perc,def_perc,season
Massachusetts,-0.8247197638659238,0.0922269965133082,1.4851485148514851,38.613861386138616,2012
Memphis,0.6786995683299187,-0.09483072600849576,91.58415841584159,56.930693069306926,2012
Mercer,0.008339803483092434,-0.04069121405726628,25.742574257425744,51.48514851485149,2012
Michigan,0.21394673216534485,0.1368114061633694,46.03960396039604,34.65346534653465,2012
Michigan St.,0.12799726756907254,-0.4115674723102421,31.683168316831683,84.65346534653465,2012
Milwaukee,0.3700977861787048,0.3938216009601068,67.32673267326733,12.376237623762377,2012
Missouri St.,0.2999584492439621,-0.5095603139675905,57.42574257425742,88.61386138613861,2012
Monmouth,0.0728054601462855,-0.6638946415237057,29.207920792079207,94.55445544554455,2012
Mt. St. Mary's,0.187279201665118,-0.02633307880701065,42.07920792079208,50.495049504950494,2012
NJIT,-0.3401238971195574,0.5702154910179065,6.435643564356436,6.435643564356436,2012
Navy,0.1779189963123588,0.25860138281402906,39.603960396039604,20.792079207920793,2012
New Hampshire,-0.08653088883426863,0.056874325389611936,18.316831683168317,42.07920792079208,2012
New Mexico,0.8382397370221145,-1.1688497048001842,97.52475247524752,99.00990099009901,2012
Niagara,0.21022665047464967,-0.3094169599632537,44.554455445544555,75.74257425742574,2012
North Carolina,0.9100672477346156,-0.8501588198802121,98.01980198019803,97.52475247524752,2012
North Carolina St.,0.006722854455503524,-0.04954986596689373,25.247524752475247,51.98019801980198,2012
North Florida,-1.1091379872701748,0.6998750906566329,0.49504950495049505,2.9702970297029703,2012
Northeastern,0.354143571491606,-0.2774661809410441,64.35643564356435,73.76237623762376,2012
Northern Ill.,0.343312693921647,-0.7090457149618441,62.37623762376238,96.53465346534654,2012
Northwestern,0.4240429626515314,-0.3370445306639317,73.26732673267327,77.22772277227723,2012
Notre Dame,0.4820824690190371,-0.4715322391287296,77.72277227722772,88.11881188118812,2012
Oakland,-0.09466474473447024,0.12553979400992726,17.326732673267326,35.64356435643564,2012
Ohio St.,0.46230917338622796,-0.18132370782099064,76.73267326732673,66.83168316831683,2012
Old Dominion,0.9936038148845664,-0.09815918118635007,99.00990099009901,57.42574257425742,2012
Omaha,-0.9421662148234328,0.6488666368496845,0.9900990099009901,5.445544554455446,2012
Oral Roberts,0.4187320177407937,0.7856193087927231,72.77227722772277,0.49504950495049505,2012
Oregon St.,0.250024636431185,0.1788199354368765,49.504950495049506,28.71287128712871,2012
Penn,0.5144398260024665,-0.0304423621224058,81.1881188118812,50.99009900990099,2012
Penn St.,-0.12375437739695068,-0.8186983443831418,15.841584158415841,97.02970297029702,2012
Pittsburgh,-0.2847306603912361,0.30859810413298194,9.405940594059405,16.831683168316832,2012
Portland,0.5947796848694724,0.034541344548989134,87.12871287128714,45.04950495049505,2012
Presbyterian,-0.2353858796879585,0.6983298046504648,11.881188118811881,3.4653465346534658,2012
Princeton,0.7302972965911936,0.3482154981481149,93.56435643564357,14.85148514851485,2012
Providence,0.4453503452435517,-0.15603459934115166,75.24752475247524,64.85148514851485,2012
Quinnipiac,0.18132253949792573,0.4970455163218392,40.099009900990104,8.91089108910891,2012
Radford,0.4186697912857202,-0.05522081298142728,72.27722772277228,52.475247524752476,2012
Rhode Island,-0.03761833053484037,0.2737751164388589,24.257425742574256,18.316831683168317,2012
Richmond,0.2682383169127143,0.7693640842358378,51.98019801980198,1.4851485148514851,2012
Rider,-0.4936388605156157,0.2620291526515254,3.4653465346534658,19.801980198019802,2012
Robert Morris,-0.2720052354902782,0.23015531261760605,10.396039603960396,24.257425742574256,2012
Rutgers,0.5610252331938231,-0.06555662594764047,84.65346534653465,52.97029702970298,2012
SIUE,0.16330666199652827,-0.13366168947811238,37.62376237623762,60.396039603960396,2012
SMU,0.6453661149618932,-0.24140492159567714,90.0990099009901,71.28712871287128,2012
Sacramento St.,0.3376076796727057,0.04153074329095313,61.88118811881188,43.56435643564357,2012
Sacred Heart,-0.05433023723521094,-0.4049739204484526,21.287128712871286,84.15841584158416,2012
Saint Francis (PA),0.03268381285552818,-0.4015985438338887,27.722772277227726,83.66336633663366,2012
Saint Joseph's,-0.6086217310028679,0.7509913952035817,2.9702970297029703,1.9801980198019802,2012
Saint Louis,0.3205469519986471,0.14099509957832454,58.91089108910891,33.663366336633665,2012
Saint Peter's,-0.1564922602603842,0.6512914138698286,14.85148514851485,4.9504950495049505,2012
San Diego,0.214304207580963,-0.18573642393278508,46.53465346534654,67.82178217821783,2012
San Diego St.,0.3909554982629512,0.028863519704434636,68.8118811881188,46.53465346534654,2012
San Francisco,0.24431059630932775,-0.14880087554408106,49.00990099009901,63.86138613861386,2012
San Jose St.,0.251330712227413,-0.17091120833733778,50.0,65.84158415841584,2012
Santa Clara,0.3673851125432444,-0.3712729452760119,66.33663366336634,79.70297029702971,2012
Seattle,0.2311188001334755,0.14717177695477854,48.51485148514851,31.18811881188119,2012
Seton Hall,-0.0528557287917264,0.5217846440302334,21.782178217821784,8.415841584158416,2012
Siena,-0.27455884938609143,-0.20763776025202685,9.900990099009901,69.80198019801979,2012
South Carolina,0.5437783730056276,0.02576897228570441,84.15841584158416,47.02970297029702,2012
South Fla.,0.7400607296934263,-0.5366391139653679,94.05940594059405,90.0990099009901,2012
St. Bonaventure,-0.402435777490582,0.4721273676705246,4.455445544554455,9.900990099009901,2012
St. Francis (NY),-0.06799330145879756,-0.2264176534931496,20.792079207920793,70.29702970297029,2012
St. John's (NY),0.5744084776332304,-0.5540997694723725,85.64356435643565,91.0891089108911,2012
St. Mary's (CA),0.3255795269136334,-0.53682688970936,60.396039603960396,90.5940594059406,2012
Stanford,0.2305102116578132,-0.06622492749203042,48.01980198019802,53.960396039603964,2012
Stetson,0.5002781940962098,0.43936920681412944,79.20792079207921,11.386138613861387,2012
Stony Brook,0.40178097061906537,0.041780811741208214,71.28712871287128,43.06930693069307,2012
Syracuse,0.3213045757905474,0.24201498367452465,59.4059405940594,23.26732673267327,2012
Temple,-0.04338358349712612,0.2601782358052681,23.26732673267327,20.2970297029703,2012
Towson,0.3251523680050433,0.2433248651434288,59.900990099009896,22.772277227722775,2012
Tulsa,0.3978596471022236,0.20900361285174712,69.80198019801979,26.732673267326735,2012
UAB,0.45104116716265996,-0.3818668798045053,75.74257425742574,81.1881188118812,2012
UC Davis,0.2017645249736076,-0.3987723257094163,43.56435643564357,82.17821782178217,2012
UC Irvine,0.7751327987365835,-0.4315124735775208,96.03960396039604,85.64356435643565,2012
UC Riverside,0.5227785240830104,0.06760224563542444,82.17821782178217,41.089108910891085,2012
UC Santa Barbara,1.0577745519329584,-0.08845113650191742,100.0,55.44554455445545,2012
UCF,0.5280955342343404,-0.3192253095180877,82.67326732673267,76.73267326732673,2012
UCLA,0.7266830327943368,-0.6545135656858652,93.06930693069307,94.05940594059405,2012
UConn,0.5987614157776807,-1.299553461023483,87.62376237623762,99.5049504950495,2012
UMBC,-0.04093750043525651,0.037395368060274485,23.762376237623762,44.05940594059406,2012
UMKC,0.02526405665825776,0.3894063757609503,27.22772277227723,12.871287128712872,2012
UNC Asheville,-0.07631227861132622,0.23564694502091016,19.306930693069308,23.762376237623762,2012
UNCG,0.35135455822799705,-0.3864743101125919,63.86138613861386,81.68316831683168,2012
UNCW,0.18612379942538845,-0.011021058336028138,41.584158415841586,49.504950495049506,2012
UNLV,0.2761452712300053,0.3499365439160208,53.960396039603964,14.356435643564355,2012
USC Upstate,-0.3452061609416143,0.19043781676267246,5.9405940594059405,27.722772277227726,2012
VCU,0.498912714189794,-0.25248494537187083,78.71287128712872,72.27722772277228,2012
VMI,-0.4069218713263679,0.6695883457891779,3.9603960396039604,3.9603960396039604,2012
Valparaiso,-0.3025456442690413,-0.5120136875915444,7.920792079207921,89.10891089108911,2012
Vermont,0.2536201626219762,0.010056453352656812,50.495049504950494,48.01980198019802,2012
Villanova,0.17625841966538974,-0.4491913143369657,39.10891089108911,87.12871287128714,2012
Virginia,0.617032019651705,-0.14339742840610958,88.11881188118812,63.366336633663366,2012
Virginia Tech,-0.2707122734138582,-0.08652447238634192,10.891089108910892,54.95049504950495,2012
Wake Forest,0.3698326973955718,-0.13756070340286855,66.83168316831683,61.88118811881188,2012
Washington,0.4587596898583071,-0.578966532330589,76.23762376237624,92.07920792079209,2012
West Virginia,0.3362876984274445,-0.4003050838089314,61.386138613861384,82.67326732673267,2012
Western Ill.,0.13485399077068772,-0.23408069439855603,33.16831683168317,70.79207920792079,2012
Western Mich.,0.2569623639277293,0.32764764463526125,50.99009900990099,15.346534653465346,2012
William & Mary,0.15486851158777049,-0.28198180838574155,36.13861386138614,74.25742574257426,2012
Winthrop,-0.1638014665543699,0.6591077770297257,14.356435643564355,4.455445544554455,2012
Wisconsin,0.4034025978910583,-0.2738001716671293,71.78217821782178,73.26732673267327,2012
Wofford,-0.17820512340276995,0.24500633518601506,13.366336633663368,21.782178217821784,2012
Wright St.,0.21390409840686708,-0.16835887654973278,45.54455445544555,65.34653465346535,2012
Xavier,0.3105508853127129,-0.3380309484438897,58.415841584158414,77.72277227722772,2012
Yale,0.4255288087183657,-0.3791255214409365,73.76237623762376,80.6930693069307,2012
Akron,0.8614980865239148,-0.9739542319486012,78.60696517412936,94.5273631840796,2014
Albany (NY),0.3913012207041932,-0.3011037776348196,33.83084577114428,47.76119402985074,2014
American,0.6122125678612227,-0.4783108572249621,52.736318407960205,62.189054726368155,2014
Appalachian St.,0.6027865181787542,-0.11811778238843812,50.74626865671642,29.850746268656714,2014
Army,0.4783000195900731,-0.9189114370314426,39.30348258706468,91.04477611940298,2014
Belmont,0.13017337250550887,-0.2915056957386213,15.422885572139302,47.2636815920398,2014
Binghamton,0.08411155685832428,-0.3168226288781853,13.432835820895523,49.75124378109453,2014
Boston College,1.0875287395695434,-0.42080823259636413,93.53233830845771,57.2139303482587,2014
Boston U.,0.4854460695180553,-0.39896322330490464,39.800995024875625,55.223880597014926,2014
Bowling Green,0.3435057385628844,-0.5637600640120689,30.34825870646766,65.67164179104478,2014
Bradley,0.7893188886775274,-0.3607975832026667,73.13432835820896,53.233830845771145,2014
Brown,0.6808884973757987,-0.4889794863993208,62.68656716417911,64.17910447761194,2014
Bryant,0.4972519046399295,-0.006775936597073609,41.29353233830846,17.91044776119403,2014
Bucknell,0.7187556236950925,-0.7571013091643319,66.16915422885572,80.09950248756219,2014
Buffalo,-0.0706777685540403,-0.007821299248431786,6.467661691542288,18.407960199004975,2014
Butler,0.8772118272132401,-0.4123676584390212,81.09452736318407,55.72139303482587,2014
CSU Bakersfield,0.6219876250727763,0.08007873273031467,55.223880597014926,12.437810945273633,2014
CSUN,1.0938190518966444,-0.6982708971277016,94.02985074626866,76.11940298507463,2014
Cal Poly,1.2283108870064936,-0.1976295707678412,96.01990049751244,38.80597014925373,2014
Cal St. Fullerton,0.7201984702307751,-0.1991929296439975,67.16417910447761,39.30348258706468,2014
California,1.2420172897913164,-0.8890645429579889,96.51741293532339,88.55721393034825,2014
Campbell,0.4351159748926608,0.03947662809960571,35.32338308457712,14.925373134328357,2014
Canisius,0.3679298616823828,0.08641214832897963,32.83582089552239,11.442786069651742,2014
Central Ark.,0.19852760148906148,0.08333048310804671,20.8955223880597,11.940298507462686,2014
Central Conn. St.,0.32476105631102986,-0.2401296144493709,27.860696517412936,41.29353233830846,2014
Charlotte,1.0157265432960672,-1.09719983318128,88.55721393034825,98.00995024875621,2014
Cincinnati,0.1889136845784496,-0.029590244173202895,19.900497512437813,19.402985074626866,2014
Clemson,0.8874973875705691,-0.9302846617113554,81.59203980099502,91.54228855721394,2014
Cleveland St.,0.4479167030586978,-0.0931353521106742,37.3134328358209,27.363184079601986,2014
Coastal Caro.,0.9783329672790406,-0.8195868771308036,85.07462686567165,84.07960199004975,2014
Col. of Charleston,0.07117669165099821,-0.4848720790169821,12.935323383084576,63.18407960199005,2014
Colgate,0.1687342185112432,-0.13370223099089446,18.407960199004975,31.8407960199005,2014
Columbia,0.6676710003698597,-0.0939819655552878,61.19402985074627,27.860696517412936,2014
Cornell,0.206676719968094,-0.8480842645947995,21.890547263681594,85.57213930348259,2014
Creighton,0.9588116384851716,-0.7165745419692402,84.5771144278607,77.11442786069652,2014
Dartmouth,0.4536760217609554,-0.3246264042249761,37.81094527363184,50.74626865671642,2014
Davidson,0.6303521679678012,-0.1928228473899254,57.2139303482587,38.308457711442784,2014
Dayton,0.7661172850107709,-0.6133164481388328,69.65174129353234,70.1492537313433,2014
DePaul,0.5712157533123117,-0.033803082606061734,46.26865671641791,21.393034825870647,2014
Delaware,1.0579998564404705,-0.33432211553333285,90.54726368159204,51.243781094527364,2014
Denver,0.7265150417646953,-0.860826504449676,67.66169154228857,87.06467661691542,2014
Detroit,0.1777763646719052,0.06567678714299505,18.90547263681592,12.935323383084576,2014
Drake,0.5728013896722809,-0.18251600769742946,46.766169154228855,36.81592039800995,2014
Drexel,0.5597431711916383,-0.4632541200624297,45.77114427860697,61.19402985074627,2014
Duke,0.8646528189106295,-0.9157155521272364,80.09950248756219,90.54726368159204,2014
Duquesne,0.5733271793545295,-0.3621928490530175,47.2636815920398,53.73134328358209,2014
East Tenn. St.,0.3675683829920573,-0.6417170092755339,32.33830845771145,73.6318407960199,2014
Eastern Ill.,0.2182513720315177,0.6118695889948478,23.383084577114428,1.9900497512437811,2014
Elon,0.8213328489484208,-0.6027702876267776,73.6318407960199,68.65671641791045,2014
Evansville,0.8218021516290022,0.05166127982761355,74.12935323383084,13.432835820895523,2014
FGCU,0.6787422239638691,-0.06817231855107804,62.189054726368155,25.870646766169152,2014
FIU,0.8638927279140685,-0.3491362459178103,79.60199004975125,52.736318407960205,2014
Fairfield,0.6367034916529968,0.14570566016936826,58.70646766169154,10.44776119402985,2014
Fairleigh Dickinson,0.4121115657610244,-0.283529486340158,34.82587064676617,46.26865671641791,2014
Fla. Atlantic,0.5772245002207002,0.1651903696029048,48.258706467661696,8.955223880597014,2014
Fordham,-0.15933508294390836,-0.25409110478712826,4.477611940298507,42.28855721393035,2014
Furman,0.7843954166888286,-0.8748956891926852,72.636815920398,87.56218905472637,2014
Ga. Southern,0.43875094493316974,-0.18146447071081895,36.318407960199,36.318407960199,2014
Gardner-Webb,0.6781350480838126,-0.2748694464313018,61.69154228855721,45.77114427860697,2014
George Mason,0.4447709617050676,-0.9360859531355742,36.81592039800995,93.03482587064677,2014
George Washington,0.22683277287484754,-0.1301028845084648,24.378109452736318,30.845771144278604,2014
Georgetown,1.0962168496505271,-1.5410704312631365,94.5273631840796,100.0,2014
Georgia St.,0.6669775724352129,-0.17899512022351338,60.69651741293532,35.82089552238806,2014
Gonzaga,0.7836241645147897,-0.8787273023306217,72.13930348258707,88.05970149253731,2014
Grand Canyon,0.15285081069540865,0.2477743937111829,17.91044776119403,7.462686567164178,2014
Green Bay,0.6506719134932185,0.18127321600062626,59.20398009950249,8.45771144278607,2014
Hartford,0.6089705901790764,-0.5955902181221122,52.23880597014925,68.1592039800995,2014
Hartwick,0.22323954615459565,-0.4748269778090803,23.88059701492537,61.69154228855721,2014
Harvard,0.5279645532790098,-0.22024025308855816,43.78109452736319,40.298507462686565,2014
High Point,0.8497407448853794,0.011472441226509915,75.62189054726367,16.417910447761194,2014
Hofstra,0.9837185820162948,-0.27345946519479924,86.06965174129353,45.27363184079602,2014
Holy Cross,0.6141286735308805,-0.22493052663321905,54.22885572139303,40.79601990049751,2014
Houston Baptist,0.7161233585767373,0.2937250894758039,65.67164179104478,6.467661691542288,2014
Howard,-0.5626181739380514,0.7907037587968693,0.9950248756218906,0.9950248756218906,2014
IPFW,-0.10399681121166196,0.8343213336018067,5.472636815920398,0.4975124378109453,2014
IUPUI,-0.4486961824411579,0.3307957688249695,1.9900497512437811,4.477611940298507,2014
Ill.-Chicago,0.6168648897240147,-0.6722579822430027,54.72636815920397,75.62189054726367,2014
Indiana,1.0738632365548886,-0.2894445301498201,92.03980099502488,46.766169154228855,2014
Iona,0.6082007953365043,-0.4499859345736109,51.741293532338304,59.20398009950249,2014
Jacksonville,0.11013464902201106,0.1384053543257895,14.427860696517413,10.945273631840797,2014
James Madison,0.6364893858070917,-0.2546531251050551,58.2089552238806,42.78606965174129,2014
Kentucky,0.5124795015680583,-0.5030042199992973,42.78606965174129,64.6766169154229,2014
LIU Brooklyn,-0.38118220748526455,-0.08062396256452929,2.4875621890547266,26.865671641791046,2014
La Salle,0.7748575979878396,-0.01493304792376911,70.64676616915423,18.90547263681592,2014
Lafayette,-0.2063048007821641,-0.6555483857805869,2.9850746268656714,74.6268656716418,2014
Lehigh,-0.8694956518714188,-0.02985669794977266,0.4975124378109453,20.398009950248756,2014
Liberty,0.3843964293281387,-0.34151777287819385,33.33333333333333,51.741293532338304,2014
Lipscomb,0.14000721158539864,-0.3456076109744424,16.91542288557214,52.23880597014925,2014
Longwood,0.2065422800589634,-0.04254728573596903,21.393034825870647,22.388059701492537,2014
Louisville,0.9320864080071938,-0.9766685382157692,83.5820895522388,95.02487562189054,2014
Loyola Chicago,0.13178726073374708,0.15992713180718654,15.92039800995025,9.45273631840796,2014
Loyola Maryland,0.5850907257818266,-0.17717603211631233,48.756218905472636,34.82587064676617,2014
Loyola Marymount,1.0559086860466944,-0.7596370808132873,90.04975124378109,80.59701492537313,2014
Manhattan,0.3028999487501421,0.03638339320447595,27.363184079601986,15.422885572139302,2014
Marist,0.034553943326507595,0.3171806576782435,10.945273631840797,4.975124378109453,2014
Marquette,0.862660731935383,-0.8499939731218661,79.1044776119403,86.06965174129353,2014
Marshall,-0.1920724497504204,-0.11654712143692918,3.482587064676617,28.855721393034827,2014
Maryland,1.4366124149900723,-0.8211562454218261,100.0,84.5771144278607,2014
Massachusetts,0.1833134860240813,-0.029770812585516726,19.402985074626866,19.900497512437813,2014
Memphis,0.6611014395083549,-0.3645166476997293,59.70149253731343,54.22885572139303,2014
Mercer,0.048293264815972126,-0.046001235177838884,11.940298507462686,22.885572139303484,2014
Michigan,0.7042003281528724,-0.4887038662376653,64.17910447761194,63.681592039801,2014
Michigan St.,1.0058572068820784,-1.082498722321269,86.56716417910447,97.01492537313433,2014
Milwaukee,0.8666959908126017,-0.9115882919255414,80.59701492537313,89.55223880597015,2014
Missouri St.,0.12333513633304875,-1.0857916355618862,14.925373134328357,97.51243781094527,2014
Monmouth,-0.020880044223189904,-0.7197251368360579,7.960199004975125,77.61194029850746,2014
NJIT,0.3411906443836641,-0.1441738496489694,29.850746268656714,32.83582089552239,2014
Navy,0.920345716020886,-0.915671750590808,83.08457711442786,90.04975124378109,2014
New Hampshire,0.3954425626166155,-0.9704873312168844,34.32835820895522,94.02985074626866,2014
New Mexico,1.0706525260324078,-0.9330571123100996,91.54228855721394,92.53731343283582,2014
Niagara,-0.1888174467373521,-0.06230452945443805,3.9800995024875623,24.378109452736318,2014
North Carolina,0.6030397045777133,-1.3399225046800498,51.243781094527364,99.50248756218906,2014
North Carolina St.,1.0393661967406544,-0.6034718557442864,89.05472636815921,69.15422885572139,2014
North Florida,0.35417267538275304,-0.176589687145443,31.343283582089555,34.32835820895522,2014
Northeastern,0.36688998160236064,-0.6327540489432462,31.8407960199005,72.13930348258707,2014
Northern Ill.,0.3366648660582538,-0.13536292256541668,28.855721393034827,32.33830845771145,2014
Northern Ky.,0.19483145598023288,-0.11745213187880064,20.398009950248756,29.35323383084577,2014
Northwestern,0.8506213516761998,-0.6244745740023576,76.11940298507463,71.64179104477611,2014
Notre Dame,1.3827865408083733,-1.2976282422554737,98.50746268656717,99.00497512437812,2014
Oakland,0.4975483376598997,-0.07943024464649609,41.7910447761194,26.368159203980102,2014
Ohio St.,0.13805906563545978,-0.7151609020727814,16.417910447761194,76.61691542288557,2014
Old Dominion,1.0473979513593241,-0.41774964817229576,89.55223880597015,56.71641791044776,2014
Omaha,0.20902062967118454,-6.380556429796956e-05,22.388059701492537,16.91542288557214,2014
Oral Roberts,0.003718845918482177,-0.06813516561346257,8.45771144278607,25.37313432835821,2014
Oregon St.,0.4932486708803734,-0.7242206448883466,40.79601990049751,78.1094527363184,2014
Penn,0.8473020073331403,-0.3023402071221959,75.12437810945273,48.258706467661696,2014
Penn St.,0.7195086373549404,-0.9306629736071385,66.66666666666666,92.03980099502488,2014
Pittsburgh,0.2441966068141109,-0.4469009848646421,24.875621890547265,58.70646766169154,2014
Portland,1.0783327433785708,-0.16692352846143374,93.03482587064677,33.83084577114428,2014
Presbyterian,0.09487595094912596,0.6564461056888777,13.930348258706468,1.4925373134328357,2014
Princeton,0.626749947966658,-0.18497566605421367,56.71641791044776,37.3134328358209,2014
Providence,0.9076781488362284,-0.5914858342836947,82.08955223880598,67.66169154228857,2014
Quinnipiac,0.21690303286837748,-0.7304771344641396,22.885572139303484,78.60696517412936,2014
Radford,0.4383156776763866,-0.4164970756336624,35.82089552238806,56.21890547263681,2014
Rhode Island,-0.06978975530008527,0.311454804653579,6.965174129353234,5.472636815920398,2014
Rider,0.2497769964187203,-0.06030533229423341,25.870646766169152,23.383084577114428,2014
Robert Morris,0.7315243513054048,0.020856921219818608,68.1592039800995,15.92039800995025,2014
Rutgers,0.7517329323285745,-0.4360391924923969,69.15422885572139,58.2089552238806,2014
SIUE,0.019164357652598912,-0.6467724071831042,9.950248756218906,74.12935323383084,2014
SMU,0.35109917233283355,-0.1858593343429064,30.845771144278604,37.81094527363184,2014
Sacramento St.,-0.03101134000507785,-0.3216050339553752,7.462686567164178,50.24875621890548,2014
Sacred Heart,0.04405715224024745,0.3331991892045827,11.442786069651742,3.9800995024875623,2014
Saint Francis (PA),0.34077133634502393,-0.8005689657785431,29.35323383084577,83.5820895522388,2014
Saint Joseph's,0.2612749242406588,-0.13207223438655044,26.368159203980102,31.343283582089555,2014
Saint Louis,1.0085413092852251,-0.6069268682752349,87.06467661691542,69.65174129353234,2014
Saint Peter's,-0.13798639183589365,-0.12486789775746295,4.975124378109453,30.34825870646766,2014
San Diego,0.8307602855603664,-0.3063673801262077,74.6268656716418,48.756218905472636,2014
San Diego St.,1.104999744253721,-0.25177136732364297,95.02487562189054,41.7910447761194,2014
San Francisco,0.28358232559562796,-0.6329281294294098,26.865671641791046,72.636815920398,2014
San Jose St.,0.01751102170625124,0.0417770951643323,9.45273631840796,14.427860696517413,2014
Santa Clara,0.612409948540579,-0.6156902442226457,53.233830845771145,70.64676616915423,2014
Seattle,0.7807590666414879,-0.2670069915193779,71.64179104477611,44.776119402985074,2014
Seton Hall,0.8603059831178783,0.15961148321436067,78.1094527363184,9.950248756218906,2014
Siena,0.6136853102136189,0.250917052134128,53.73134328358209,6.965174129353234,2014
South Carolina,0.6840505752922582,-0.5045593677601967,63.18407960199005,65.17412935323384,2014
South Fla.,0.5934785835483801,-0.8604958894182952,49.75124378109453,86.56716417910447,2014
St. Bonaventure,0.6224580046678159,0.047086318611203735,55.72139303482587,13.930348258706468,2014
St. Francis Brooklyn,0.6922558732445423,-0.5798370814835201,63.681592039801,66.66666666666666,2014
St. John's (NY),0.7057106021422532,-1.0010475864096622,64.6766169154229,95.52238805970148,2014
St. Mary's (CA),0.6253282661310469,-0.4587583391329275,56.21890547263681,60.19900497512438,2014
Stanford,0.8572303558775628,-0.7766070826801623,77.61194029850746,81.09452736318407,2014
Stetson,-0.09590933246939523,0.2246878529370508,5.970149253731343,7.960199004975125,2014
Stony Brook,0.24525696720963355,-0.14876636297330953,25.37313432835821,33.33333333333333,2014
Syracuse,1.0701451102700128,-0.7391651097953993,91.04477611940298,79.60199004975125,2014
Temple,0.5583550052072157,-0.9038952788150588,45.27363184079602,89.05472636815921,2014
Tulsa,1.1263034101351683,-0.7817848850000901,95.52238805970148,82.08955223880598,2014
UAB,1.2891479047781746,-0.452607153504677,97.51243781094527,59.70149253731343,2014
UC Davis,0.4563940177285074,-0.7887878376752004,38.308457711442784,82.58706467661692,2014
UC Irvine,0.8515480575379284,-1.0055914862755246,76.61691542288557,96.01990049751244,2014
UC Riverside,0.5092404200807052,-0.4628165562086381,42.28855721393035,60.69651741293532,2014
UC Santa Barbara,0.9413929830313864,-0.8317787406459007,84.07960199004975,85.07462686567165,2014
UCF,0.597381928914972,-0.6188468500839229,50.24875621890548,71.14427860696517,2014
UCLA,1.3165430893720016,-0.7898093161694422,98.00995024875621,83.08457711442786,2014
UConn,0.9803929958793628,-1.059282343838294,85.57213930348259,96.51741293532339,2014
UMBC,1.0745249586659522,-0.7766386010571489,92.53731343283582,81.59203980099502,2014
UMKC,0.06905152934066937,-0.005128652682291228,12.437810945273633,17.412935323383085,2014
UMass Lowell,0.3307279845220088,0.3985852171005708,28.35820895522388,3.482587064676617,2014
UNC Asheville,-0.5342675206449309,0.3004073327061954,1.4925373134328357,5.970149253731343,2014
UNCG,0.5769213915895215,-0.2567039717927516,47.76119402985074,43.28358208955223,2014
UNCW,0.7109829901859499,-0.17774341641854186,65.17412935323384,35.32338308457712,2014
UNLV,0.6623282470354275,-0.10706346406358284,60.19900497512438,28.35820895522388,2014
USC Upstate,0.011976924390769805,0.4680998809459845,8.955223880597014,2.9850746268656714,2014
VCU,0.7730574953437587,-0.5812505135620101,70.1492537313433,67.16417910447761,2014
VMI,0.02319899486624084,0.5662071101271572,10.44776119402985,2.4875621890547266,2014
Valparaiso,0.15236642096809724,-0.3841932055425633,17.412935323383085,54.72636815920397,2014
Vermont,0.48892515032348105,-0.2617450233376819,40.298507462686565,43.78109452736319,2014
Villanova,0.5883197572119264,-0.4811051304191792,49.25373134328358,62.68656716417911,2014
Virginia,1.4115581731314564,-0.9393678201063071,99.50248756218906,93.53233830845771,2014
Virginia Tech,0.5531692403595436,-0.5665527148597093,44.776119402985074,66.16915422885572,2014
Wake Forest,1.4114238889595725,-0.7318628344390837,99.00497512437812,79.1044776119403,2014
Washington,1.2528945152084143,-1.1285576338098409,97.01492537313433,98.50746268656717,2014
West Virginia,0.7769811106326616,-0.2662670282677503,71.14427860696517,44.27860696517413,2014
Western Ill.,0.4566290142692746,-0.03035739071692259,38.80597014925373,20.8955223880597,2014
Western Mich.,0.6315030529329633,-0.06781770324157492,57.711442786069654,24.875621890547265,2014
William & Mary,1.0098065651839816,-0.6344643533013403,87.56218905472637,73.13432835820896,2014
Winthrop,0.7466195732276526,-0.310405819540402,68.65671641791045,49.25373134328358,2014
Wisconsin,0.9109868840600984,-0.4294369130128969,82.58706467661692,57.711442786069654,2014
Wofford,1.0115528100699058,-0.2035136086763612,88.05970149253731,39.800995024875625,2014
Wright St.,0.5244413842775516,-0.060591802362173326,43.28358208955223,23.88059701492537,2014
Xavier,0.8554317684467925,-0.6665403344268749,77.11442786069652,75.12437810945273,2014
Yale,0.5422142331386339,-0.040764227852106254,44.27860696517413,21.890547263681594,2014
Akron,0.5393553464680237,-0.6740493072383347,90.68627450980392,91.17647058823529,2015
Albany (NY),-0.04164657433354132,0.0601456543374726,40.19607843137255,38.72549019607843,2015
American,0.11234512758185444,-0.4287236075605328,53.431372549019606,76.9607843137255,2015
Appalachian St.,-0.35814479765159424,0.25111238945232994,12.254901960784313,20.098039215686274,2015
Army,-0.3123325238899622,-0.30881461321251946,14.705882352941178,68.13725490196079,2015
Belmont,-0.8608308947324184,0.4706959159242109,3.431372549019608,8.333333333333332,2015
Binghamton,-0.3900797488040013,-0.12054323516578687,11.76470588235294,52.450980392156865,2015
Boston College,0.2913090129088688,-0.331419515513959,70.58823529411765,71.56862745098039,2015
Boston U.,0.22177688726320444,-0.4815946974223552,65.68627450980392,80.3921568627451,2015
Bowling Green,0.12783365590105206,-0.3229534781515322,56.372549019607845,70.58823529411765,2015
Bradley,0.12711471963951296,0.2277322107844701,55.88235294117647,22.54901960784314,2015
Brown,-0.2221840090651645,-0.2858858809078766,23.52941176470588,65.19607843137256,2015
Bryant,-0.015805801663764267,0.1456185295391409,42.15686274509804,31.862745098039213,2015
